taxid,taxname
368624,Halorubrum lipolyticum
1435348,Simiduia litorea
2242,Halobacterium salinarum
1008151,Haloterrigena sp. YIM 93684
416273,Natronomonas moolapensis
64713,Halorubrum coriense
261290,Halorubrum alkaliphilum
2257,Natronomonas pharaonis
29282,Haloarcula japonica
553466,Halogranum rubrum
869888,Salinarchaeum laminariae
430914,Halorhabdus tiamatea
767519,Halomicrobium zhouii
1936242,[Flexibacter] sp. ATCC 35208
1113682,Dokdonia sp. NBRC 100813
227084,Ulvibacter litoralis
46160,Actinomadura fulvescens
33907,Pseudonocardia alni
208439,Amycolatopsis japonica
45064,Legionella fairfieldensis
404578,Nocardia amamiensis
431489,Demequina lutea
113565,Paractinoplanes globisporus
235985,Streptacidiphilus jiangxiensis
1044,Erythrobacter longus
1055101,Cobetia marina
153233,Oceanicaulis alexandrii
1071862,Chryseobacterium sp. CCBAU 10985
71190,Pseudanabaena mucicola
46179,Nonomuraea roseola
263909,Gordonia araii
1113916,Hahella sp. NBRC 102623
446692,Acetobacter senegalensis
718,Actinobacillus equuli
263910,Nocardia anaemiae
28198,Aliarcobacter cryaerophilus
449662,Silvimonas iriomotensis
1113735,Bacillus sp. NBRC 101221
1113814,Oceanicaulis sp. NBRC 101722
29503,Desulfomicrobium escambiense
145285,Nocardia ignorata
61644,Chromatium okenii
796924,Rhizobium sp. STM 3625
882164,Microbacterium sp. IHB B 2295
369791,Mesonia mobilis
396317,Haloarcula amylolytica
455342,Actinocorallia spatholoba
610243,Asaia platycodi
630973,Pseudonocardia bannensis
660517,Halobellus clavatus
1604349,Roseibium salinum
553469,Halogeometricum rufum
453831,Saccharopolyspora qijiaojingensis
43357,Kutzneria albida
1463833,Streptomyces sp. NRRL B-24484
56779,Halanaerobium kushneri
237017,Algoriphagus winogradskyi
67370,Streptomyces umbrinus
586416,Terribacillus aidingensis
59277,Methanobacterium subterraneum
448371,Rivularia sp. IAM M-261
1173021,cyanobacterium PCC 7702
150177,Acrocarpospora macrocephala
1746664,Curtobacterium sp. HBUM178880
505269,Streptomonospora sp. YIM 92197
1323730,Saccharomonospora sp. YIM M11177
1565040,Limoniibacter endophyticus
29506,Leptospira inadai
660518,Halorientalis regularis
1746632,Brachybacterium sp. HBUM179121
1008152,Haladaptatus pallidirubidus
945692,Gordonia neofelifaecis
1113678,Dokdonia sp. NBRC 100808
71518,Methanocorpusculum bavaricum
445943,Streptomyces sp. HBUM 171198
1486859,Litoreibacter ascidiaceicola
53440,Nocardiopsis listeri
699433,Halobellus limi
2205,Methanomicrobium mobile
387340,Halorubrum aquaticum
358707,Nocardia harenae
69527,Natrinema pallidum
1071863,Devosia sp. CCBAU 10839
67298,Streptomyces flavidovirens
478441,Halorubrum kocurii
105420,Streptacidiphilus neutrinimicus
555874,Haloplanus vescus
282197,Jannaschia rubra
332953,Halovivax asiaticus
146017,Mycolicibacterium boenickei
1113982,Weissella sp. NBRC 106043
556529,Flavobacterium algicola
341470,Thermomonas koreensis
195749,Promicromonospora aerolata
887357,Arthrobacter sp. KOPRI 25535
449663,Silvimonas amylolytica
1204215,Streptomyces sp. YIM 75782
2162,Methanobacterium formicicum
996799,Aquimarina sp. KMM 6374
335020,Mesorhizobium albiziae
890420,Halovenus aranensis
1072643,Pseudonocardia sp. YIM 65235
512762,Kineococcus xinjiangensis
1746645,Cellulosimicrobium sp. HBUM179341
198022,gamma proteobacterium HTCC234
37483,Sphaerimonospora mesophila
111804,Actinomadura oligospora
280239,Nocardiopsis chromatogenes
55604,Mycoplasmopsis primatum
68260,Streptomyces pyridomyceticus
105425,Streptacidiphilus albus
74969,Ferroplasma acidiphilum
657017,Actinophytocola timorensis
36742,Mycoplasma leonicaptivi
860575,Crocosphaera subtropica ATCC 51472
43759,Streptomyces wedmorensis
1463874,Streptomyces sp. NRRL F-6131
1114039,Lactobacillus sp. NBRC 107216
77210,halophilic bacterium MBIC3303
756689,Nocardia amikacinitolerans
648782,Ruania alba
280236,Nocardiopsis gilva
1570341,Demequina sp. NBRC 110052
36743,Mycoplasma leopharyngis
1570340,Demequina sp. NBRC 110051
1570344,Demequina sp. NBRC 110055
1264579,Halococcus sediminicola
48664,Xanthomonas fragariae
1113755,Algoriphagus sp. NBRC 101310
1550035,Streptomyces sp. NBRC 109706
28442,Haloarcula vallismortis
938155,Companilactobacillus futsaii
172827,Meiothermus taiwanensis
47303,Sulfuracidifex metallicus
83982,Methanobacterium thermaggregans
182403,Rubritepida flocculans
578222,Zhihengliuella salsuginis
1113628,Xanthomonas sp. NBRC 14591
175631,Halorubrum tibetense
195249,Synechococcus sp. PCC 8806
103733,Saccharothrix syringae
194433,Methylobacterium sp. BF15
1803179,Ferirhizobium litorale
72803,Thermococcus siculi
545619,Paraoerskovia marina
1027984,Chroococcidiopsis sp. PCC 8201
1111960,Cellulomonas sp. KOPRI80192
1008148,Haloterrigena sp. YIM 93641
481719,Lentilactobacillus sunkii
237018,Algoriphagus aquimarinus
405746,Leisingera daeponensis
460,Legionella steigerwaltii
1447782,Wenxinia saemankumensis
300266,Silvimonas terrae
122356,Synechocystis sp. PCC 6702
1137961,Allokutzneria sp. NRRL B-24872
291045,Arthrobacter psychrochitiniphilus
217162,Chamaesiphon subglobosus
84592,Methanosarcina semesiae
253107,Natronolimnohabitans innermongolicus
296199,Vibrio gigantis
755310,Halobellus litoreus
67274,Streptomyces argenteolus
2248,Halorubrum saccharovorum
62319,Halococcus saccharolyticus
69528,Halobacterium sp. NCIMB 763
62970,Methanogenium frigidum
1592728,Haloarcula sp. CBA1115
1463843,Streptomyces sp. NRRL F-2747
2238,Haloarcula marismortui
1463822,Kitasatospora sp. NRRL B-11411
69962,Azomonas macrocytogenes
545121,Streptomyces atriruber
28031,Lysinibacillus fusiformis
1460636,Geomicrobium sp. JCM 19039
478111,Actinoallomurus luridus
454,Legionella israelensis
281186,Nonomuraea kuesteri
1111973,Paenibacillus sp. KOPRI80172
587872,Yimella lutea
46162,Actinocorallia libanotica
1277351,Methanospirillum stamsii
29284,Halorubrum trapanicum
342948,Thermococcus onnurineus
153495,Promicromonospora sp. IFO 16225
145263,Methanothermobacter marburgensis
171869,Thermovibrio ruber
43,Cystobacter fuscus
1644118,Calidithermus roseus
189540,Nocardia pseudovaccinii
1570345,Demequina sp. NBRC 110056
485448,Thalassomonas haliotis
374981,Picosynechococcus sp. PCC 7003
81447,Photobacterium indicum
926360,Natronoarchaeum mannanilyticum
244407,Shewanella japonica
91235,alpha proteobacterium MBIC3865
165800,Anabaenopsis sp. PCC 9215
1869167,Humibacillus sp. DSM 29435
1113930,Ferrimonas sp. A3B-64-2
437163,Halomicrobium katesii
209583,Rhizobium sp. ORS 214
1501356,Parasphingorhabdus pacifica
47761,Streptomyces ochraceiscleroticus
1323732,Streptomonospora sediminis
94135,Campylobacter sp. DSM 806
67352,Kitasatospora purpeofusca
882127,Azospira sp. IHB B 2277
424769,Nocardiopsis sp. YIM 80186
122359,Actinoplanes pallidoaurantiacus
1205931,Pseudanabaena catenata
610244,Asaia astilbis
540500,Psychrobacter lutiphocae
39651,Halanaerobium alcaliphilum
337829,Alicyclobacillus sp. IAM 14934
288426,Paracoccus marinus
43064,Trichococcus pasteurii
303380,Herminiimonas fonticola
39481,Clostridium combesii
457395,Bacteroides sp. 9_1_42FAA
457390,Bacteroides sp. 3_1_23
1898203,Lachnospiraceae bacterium
411486,Clostridium sp. M62/1
367840,Salinicoccus luteus
261291,Halorubrum xinjiangense
86179,Chromohalobacter beijerinckii
980347,Litchfieldella qijiaojingensis
416585,Halorubrum californiense
268735,Halonotius pteroides
887411,Psychrobacter sp. KOPRI 25500
1126236,Halobellus inordinatus
426704,Alkalibacterium kapii
547018,Zhihengliuella alba
936889,Roseivivax sediminis
52023,Calidithermus chliarophilus
39100,Pseudothermotoga subterranea
290231,Nocardia exalbida
185641,Prauserella halophila
1898,Streptomyces cacaoi
67774,Neorhizobium huautlense
399579,Thermogymnomonas acidicola
29557,Mycoplasmopsis gallinarum
405556,Microbacterium xinjiangensis
362649,Microbacterium thalassium
1113936,Aerococcus sp. NBRC 105209
504937,Haloterrigena salina
28200,Aliarcobacter skirrowii
202750,Kurthia sibirica
264635,Acholeplasma granularum
29561,Mycoplasmopsis meleagridis
1113660,Sphingomonas sp. NBRC 15916
431059,Roseateles puraquae
225843,Formosa algae
115747,Synechococcus elongatus PCC 7943
887354,Arthrobacter sp. KOPRI 25518
1113695,Halomonas sp. NBRC 100984
302484,Haloferax larsenii
425352,Bacillus sp. CCBAU 10758
367189,Haladaptatus paucihalophilus
2254,Haloferax volcanii
255616,Haloferax sulfurifontis
2246,Haloferax volcanii
418647,Rhodanobacter terrae
1202767,Halolamina salifodinae
114529,Haloferax volcanii
29283,Halorubrum distributum
337243,Halorubrum ezzemoulense
1113947,Weissella sp. NBRC 106008
555573,Salarchaeum japonicum
308116,Dokdonia eikasta
1642469,Mariniluteicoccus endophyticus
524287,Salinibacterium sp. JC2487
47304,Metallosphaera prunae
256037,Glycomyces algeriensis
267368,Halorubrum terrestre
693153,Vibrio atlanticus
1329372,Ruegeria sp. YIM-QH106
44470,Natronococcus amylolyticus
2226,Methanococcoides methylutens
795096,Sphingomonas sp. MBIC3365
324851,Kribbella karoonensis
1055102,Cobetia amphilecti
342944,Sinobaca qinghaiensis
381751,Thermocrinis minervae
394732,Parasphingorhabdus marina
36738,Halococcus salifodinae
35752,Actinoplanes philippinensis
442883,Nostoc sp. PCC 8112
732241,Neomicrococcus lactis
70817,Nostoc sp. PCC 9229
2336,Thermotoga maritima
53522,Thermobifida alba
464129,Actinoplanes sp. HBUM 84231
256034,Glycomyces lechevalierae
52696,Actinoplanes cyaneus
472059,Schumannella luteola
82989,Buttiauxella ferragutiae
444053,Tanticharoenia sakaeratensis
1609133,Streptomyces sp. NRRL S-495
68911,Natrialba chahannaoensis
104269,Tenacibaculum amylolyticum
464168,Nocardia sp. HBUM 79084
238964,Nocardia xishanensis
464170,Nonomuraea sp. HBUM 171189
671230,Parvimonas sp. oral taxon 110
1113700,Photobacterium sp. NBRC 101037
284038,Streptomyces antimycoticus
99375,marine bacillus NRRLB-14906
46190,Streptosporangium vulgare
81459,Mesoplasma melaleucae
219745,Mesoplasma tabanidae
356552,Rhizobium sp. CCBAU 45111-1
478108,Actinoallomurus fulvus
145261,Methanothermobacter wolfeii
390843,Saccharomonospora sp. YIM 90557
47758,Streptomyces sulphureus
167481,Companilactobacillus mindensis
25,Shewanella hanedai
36832,Lacrimispora aerotolerans
67348,Streptomyces prunicolor
29288,Natronococcus occultus
69221,Pectobacterium cacticida
36840,Clostridium filamentosum
47716,Streptomyces olivaceus
29528,Flammeovirga aprica
2197,Methanogenium cariaci
331526,Kribbia dieselivorans
2199,Methanogenium organophilum
336828,Rhodonellum psychrophilum
1070888,Thermomonospora sp. YIM 75085
1892405,Fortiea contorta
192387,Alicyclobacillus sendaiensis
314237,Phyllobacterium leguminum
1113781,Exiguobacterium sp. NBRC 101647
633403,Sporosarcina contaminans
556266,Escherichia coli D9
1305738,Mycobacterium orygis
1265700,Hydrogenophaga sp. KMM 6728
735517,Roseibium suaedae
174038,Luteococcus sanguinis
1113803,Marinobacter sp. NBRC 101710
313368,Palleronia salina
66869,Streptomyces atroolivaceus
41985,Agromyces fucosus
1265699,Hydrogenophaga sp. KMM 6726
1113799,Sphingomonas sp. NBRC 101705
228601,Nocardia pneumoniae
1113687,Flammeovirga sp. NBRC 100891
1113710,Psychrobacter sp. NBRC 101054
378990,Sulfurihydrogenibium sp. NBRC 101520
199709,Plantibacter cousiniae (nom. nud.)
175632,Halalkalicoccus tibetensis
135946,Actinoplanes awajinensis
260336,beta proteobacterium HTCC349
44930,Natronobacterium gregoryi
53429,Nocardia flavorosea
2200,Methanoculleus thermophilus
211113,Kibdelosporangium philippinense
222984,Natrinema altunense
263378,Salipiger mucosus
68170,Lentzea aerocolonigenes
313589,Janibacter sp. HTCC2649
296636,Nostoc sp. PCC 9305
67351,Streptomyces californicus
1519471,Streptomyces sp. NRRL S-4
1128180,Bradyrhizobium sp. CCBAU 15635
1204193,Lentzea sp. YIM 75778
996800,Maribacter sp. KMM 6377
299618,Nocardia lijiangensis
180194,Giesbergeria giesbergeri
1960,Streptomyces vinaceus
1472886,Vibrio sp. CIP 110630
71280,Thermococcus acidaminovorans
47484,Streptosporangium koreanum
153494,Rarobacter incanus
453214,Desulfobacterium zeppelinii
74702,Desulfofundulus luciae
75964,alpha proteobacterium MBIC3368
2283,Acidianus ambivalens
421531,Chryseobacterium luteum
215221,Komagataeibacter rhaeticus
46450,Thiocystis gelatinosa
375747,Synergistes sp. RMA 15677
13725,Thiocystis violacea
70816,Nostoc sp. PCC 9709
205842,Cryocola antiquus
425364,Bacillus sp. CCBAU 13244
39776,Methylotuvimicrobium pelagicum
904130,Corallibacter vietnamensis
79601,Metallosphaera hakonensis
41675,Stygiolobus azoricus
1553906,Jonesia luteola
994632,Olleya sp. KOPRI 25580
293075,Leptospira terpstrae
2278,Pyrobaculum organotrophum
867074,Flavobacterium sp. IHB B 3314
575195,Haloarcula argentinensis
183670,Macromonas bipunctata
345592,Hydrogenivirga okinawensis
90270,Xanthomonas hortorum pv. gardneri
145262,Methanothermobacter thermautotrophicus
1673428,Cuniculiplasma divulgatum
43928,Halobaculum gomorrense
70771,Pyrobaculum neutrophilum
375745,Synergistes sp. RMA 14605
887343,Arthrobacter sp. KOPRI 25441
1111140,Herminiimonas contaminans
473196,Bacillus sp. HBUM 84231
174923,Treponema calligyrum
146826,Halorhabdus utahensis
588903,Flavobacterium sp. KOPRI 25178
1113746,Bacillus sp. NBRC 101258
1294262,Sulfuracidifex tepidarius
2287,Saccharolobus solfataricus
1746671,Curtobacterium sp. HBUM179747
53424,Thermodesulfobacterium hveragerdense
158877,Yokenella regensburgei
111955,Sulfurisphaera tokodaii
46189,Sphaerisporangium viridialbum
210408,Thiorhodococcus drewsii
693851,Halogranum rubrum
438596,Salinimicrobium xinjiangense
886,Thermodesulfobacterium thermophilum
1227480,Halorubrum hochstenium
29511,Leptospira wolbachii
1111981,Trichococcus sp. KOPRI80173
481003,Streptomyces mayteni
375751,Synergistes sp. RMA 10849
507754,Acidiplasma aeolicum
1118467,Rhizobium sp. JCM 5502
266121,Ancylobacter koreensis
1008153,Halalkalicoccus paucihalophilus
2128,Mesomycoplasma flocculare
58112,Actinomadura viridilutea
238876,Actinoalloteichus alkalophilus
1114041,Pediococcus sp. NBRC 107218
293069,Leptospira yanagawae
1113921,Sporolactobacillus sp. NBRC 103097
1609135,Streptomyces sp. NRRL S-104
247633,marine gamma proteobacterium HTCC2143
887339,Arthrobacter sp. KOPRI 25431
39775,Methylomicrobium album
118161,Pleurocapsa sp. PCC 7319
229981,Spirosoma navajo
101719,Spirosoma escalantus
137816,Nodularia sphaerocarpa
1460649,Geomicrobium sp. JCM 19055
1742687,Arthrobacter deserti
38023,Methanolobus bombayensis
322009,Sinomonas cyclohexanicum
1463935,Streptomyces sp. NRRL WC-3744
228600,Nocardia araoensis
277988,Thermococcus thioreducens
1113838,Pseudovibrio sp. NBRC 101891
81417,Methanofollis tationis
1747014,Paenibacillus sp. HBUM179137
28160,Exercitatus varius
2065,Kitasatospora phosalacinea
56455,Xanthomonas hyacinthi
71188,Limnothrix rosea
43656,Pseudoalteromonas denitrificans
93930,Thermotoga petrophila
70799,Nodularia spumigena
42421,Halanaerobium acetethylicum
1036679,Methanosarcina spelaei
1113931,Ferrimonas sp. A3B-58
887355,Arthrobacter sp. KOPRI 25519
248906,Zobellia laminariae
144,Borrelia coriaceae
123315,Curtobacterium sp. VKM Ac-1811
248905,Zobellia amurskyensis
1165697,Mesorhizobium sp. CCBAU 35343
284039,Streptomyces spororaveus
94137,Filobacillus milosensis
49339,Methanothermobacter defluvii
1113839,Pseudovibrio sp. NBRC 101892
1265713,Pseudoruegeria sp. KMM 6692
1678448,Haloparvum sedimenti
49340,Methanothermobacter thermoflexus
54256,Pyrodictium abyssi
356305,Chryseobacterium wanjuense
59561,Trueperella bernardiae
2285,Sulfolobus acidocaldarius
48665,Streptomyces viridifaciens
53953,Pyrococcus horikoshii
1008142,Haloterrigena sp. YIM 93597
202264,Amphibacillus sp. YIM-kkny10
1996,Microtetraspora glauca
72612,Methanoculleus palmolei
41673,Acidianus brierleyi
62088,Borreliella valaisiana
1226324,Blautia sp. KLE 1732
178001,Leuconostoc inhae
1111121,Atopobium sp. BV3Ac4
1900,Streptomyces virginiae
114259,Nocardia paucivorans
756883,halophilic archaeon DL31
13243,Rarobacter faecitabidus
29495,Vibrio navarrensis
57909,Kribbella koreensis
330084,Amycolatopsis jejuensis
906888,Nonlabens ulvanivorans
1386899,Bizionia sp. KMM 6758
413712,Sphingomonas pseudosanguinis
882172,Paenibacillus sp. IHB B 4030
469590,Bacteroides sp. 2_2_4
549685,Bavariicoccus seileri
469597,Coprobacillus sp. 8_2_54BFAA
76113,Thauera terpenica
469589,Bacteroides sp. 2_1_33B
400946,Wohlfahrtiimonas chitiniclastica
887422,Sporosarcina sp. KOPRI 25430
459519,Ancylobacter oerskovii
34006,Paracoccus thiocyanatus
478109,Actinoallomurus amamiensis
933944,Streptomyces abyssalis
1747015,Paenibacillus sp. HBUM179190
676202,Demequina globuliformis
110937,Rathayibacter festucae
117504,Thermosipho sp. DSM 6568
35768,Mycoplasmopsis felifaucium
1113749,Chryseobacterium sp. NBRC 101301
256036,Glycomyces illinoisensis
59814,Pantoea dispersa
225906,Paenibacillus sanguinis
228574,Paenibacillus lactis
158850,Providencia rustigianii
1257080,Paenibacillus sp. PAMC 26794
2136,Spiroplasma monobiae
129922,Saccharomonospora halophila
687412,Pseudorhodobacter aquimaris
214106,Roseomonas genomospecies 6
1008138,Halostagnicola sp. YIM 93705
259390,Nocardia takedensis
1008139,Halostagnicola sp. YIM 93786
1204222,Streptomyces sp. YIM 75792
1204220,Streptomyces sp. YIM 75790
1204200,Streptomyces sp. YIM 75714
1204213,Streptomyces sp. YIM 75776
269321,Rhizobium sp. STM 394
573024,Roseovarius nanhaiticus
1570346,Demequina sp. NBRC 110057
388401,Rhodobacteraceae bacterium HTCC2150
577679,Prauserella flava
165799,Cyanospira rippkae (nom. illeg.)
221992,Cupriavidus numazuensis
1463845,Streptomyces sp. NRRL F-2890
334858,Goodfellowiella coeruleoviolacea
887416,Sphingobacterium sp. KOPRI 25399
68223,Streptomyces katrae
46171,Nonomuraea africana
46178,Nonomuraea recticatena
67385,Streptomyces xanthophaeus
60847,Halogeometricum borinquense
470825,Pseudonocardia sp. YIM C680
478446,Arthrospira sp. PCC 9901
484084,Bradyrhizobium sp. CCBAU 85057
412690,Microterricola viridarii
35619,Streptomyces griseoflavus
1032851,Corynebacterium nuruki
419257,Yersinia massiliensis
363259,Kaistia granuli
29382,Staphylococcus cohnii
217495,Lederbergia ruris
1204217,Streptomyces sp. YIM 75785
1460639,Bacillus sp. JCM 19045
1460640,Bacillus sp. JCM 19046
257275,Nocardia thailandica
1123795,Kurthia sp. STM19
61305,Nocardiopsis synnemataformans
1204212,Streptomyces sp. YIM 75775
1463848,Streptomyces sp. NRRL F-3273
1463829,Streptomyces sp. NRRL B-1381
394096,Hyalangium minutum
238836,Shewanella donghaensis
714131,Nocardia sp. YIM 65630
67299,Streptomyces flavogriseus
502821,Vreelandella stevensii
452680,Pseudomonas sp. UK4
521720,Denitrificimonas caeni
129910,Limnospira maxima
994617,Arthrobacter sp. KOPRI 25808
887352,Arthrobacter sp. KOPRI 25515
450800,Amycolatopsis helveola
464155,Micromonospora sp. HBUM 80189
1204211,Streptomyces sp. YIM 75774
